loc_id,title,date,description,subject,location,permalink,image_url,local_path,combined_text
2012648997,[Unidentified soldier in Confederate uniform and unidentified woman],1861-01-01,"2 photographs in 1 case : sixth-plate ambrotype and sixth-plate tintype, hand-colored ; 9.6 x 8.6 cm (case)",confederate | ambrotypes | army | couples | tintypes | women | people | history | portrait photographs | soldiers | united states | military uniforms | civil war | confederate states of america | hand-colored | military personnel,united states,http://www.loc.gov/item/2012648997/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/33300/33349_150px.jpg#h=85&w=150,data/raw/loc/images/2012648997__Unidentified soldier in Confederate uni.jpg,"[Unidentified soldier in Confederate uniform and unidentified woman]. 2 photographs in 1 case : sixth-plate ambrotype and sixth-plate tintype, hand-colored ; 9.6 x 8.6 cm (case) confederate | ambrotypes | army | couples | tintypes | women | people | history | portrait photographs | soldiers | united states | military uniforms | civil war | confederate states of america | hand-colored | military personnel"
musftpsets.200218199,"[Unidentified Production: U3, Drum Bar]",1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200218199/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200218199:musftpsets-200218199.0001/full/pct:6.25/0/default.jpg,data/raw/loc/images/musftpsets.200218199__Unidentified Production_ U3_ Drum Bar_.jpg,"[Unidentified Production: U3, Drum Bar].  theater | united states | set designs"
musftpsets.200218204,"[Unidentified Production: U6, Trees/Shrubs]",1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200218204/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200218204:musftpsets-200218204.0001/full/pct:12.5/0/default.jpg,data/raw/loc/images/musftpsets.200218204__Unidentified Production_ U6_ Trees_Shru.jpg,"[Unidentified Production: U6, Trees/Shrubs].  theater | united states | set designs"
musftpsets.200218212,"[Unidentified Production: U13, Abstract Colors]",1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200218212/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200218212:musftpsets-200218212.0001/full/pct:12.5/0/default.jpg,data/raw/loc/images/musftpsets.200218212__Unidentified Production_ U13_ Abstract .jpg,"[Unidentified Production: U13, Abstract Colors].  theater | united states | set designs"
musftpsets.200218213,"[Unidentified Production: U14, Abstract Colors]",1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200218213/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200218213:musftpsets-200218213.0001/full/pct:12.5/0/default.jpg,data/raw/loc/images/musftpsets.200218213__Unidentified Production_ U14_ Abstract .jpg,"[Unidentified Production: U14, Abstract Colors].  theater | united states | set designs"
musftpsets.200218214,"[Unidentified Production: U15, Abstract Colors]",1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200218214/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200218214:musftpsets-200218214.0001/full/pct:12.5/0/default.jpg,data/raw/loc/images/musftpsets.200218214__Unidentified Production_ U15_ Abstract .jpg,"[Unidentified Production: U15, Abstract Colors].  theater | united states | set designs"
musftpsets.200218215,"[Unidentified Production: U16, Abstract Colors]",1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200218215/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200218215:musftpsets-200218215.0001/full/pct:12.5/0/default.jpg,data/raw/loc/images/musftpsets.200218215__Unidentified Production_ U16_ Abstract .jpg,"[Unidentified Production: U16, Abstract Colors].  theater | united states | set designs"
musftpsets.200217996,[Tempo: Scenery for Unidentified Dance],1934,,theater | united states | set designs,,http://www.loc.gov/item/musftpsets.200217996/,https://tile.loc.gov/image-services/iiif/public:music:musftpsets-200217996:musftpsets-200217996.0001/full/pct:6.25/0/default.jpg,data/raw/loc/images/musftpsets.200217996__Tempo_ Scenery for Unidentified Dance_.jpg,[Tempo: Scenery for Unidentified Dance].  theater | united states | set designs
musihas.200217664,[Circus: unidentified tightrope-walking character],1934,,theater | costume designs | united states,,http://www.loc.gov/item/musihas.200217664/,https://tile.loc.gov/image-services/iiif/public:music:musihas-200217664:musihas-200217664.0001/full/pct:6.25/0/default.jpg,data/raw/loc/images/musihas.200217664__Circus_ unidentified tightrope-walking .jpg,[Circus: unidentified tightrope-walking character].  theater | costume designs | united states
musihas.200217689,[Horse Eats Hat: unidentified character],1934,,theater | costume designs | united states,,http://www.loc.gov/item/musihas.200217689/,https://tile.loc.gov/image-services/iiif/public:music:musihas-200217689:musihas-200217689.0001/full/pct:6.25/0/default.jpg,data/raw/loc/images/musihas.200217689__Horse Eats Hat_ unidentified character_.jpg,[Horse Eats Hat: unidentified character].  theater | costume designs | united states
2022635557,[Unidentified African American woman],1861,"1 photograph : tintype ; plate 82 x 70 mm (sixth plate format), case 98 x 88 mm. | Photograph shows portrait of an unidentified African American woman, possibly from the area of Philadelphia or Delaware.",african americans | women | portrait photographs | tintypes,,http://www.loc.gov/item/2022635557/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/75400/75472_150px.jpg#h=150&w=135,data/raw/loc/images/2022635557__Unidentified African American woman_.jpg,"[Unidentified African American woman]. 1 photograph : tintype ; plate 82 x 70 mm (sixth plate format), case 98 x 88 mm. | Photograph shows portrait of an unidentified African American woman, possibly from the area of Philadelphia or Delaware. african americans | women | portrait photographs | tintypes"
2003688682,[Unidentified vendor],,1 print.,,,http://www.loc.gov/item/2003688682/,https://tile.loc.gov/storage-services/service/pnp/pga/10700/10778_150px.jpg#h=150&w=92,data/raw/loc/images/2003688682__Unidentified vendor_.jpg,[Unidentified vendor]. 1 print.
2003690949,[Unidentified woman],1891-01-01,1 print.,,,http://www.loc.gov/item/2003690949/,https://tile.loc.gov/storage-services/service/pnp/pga/02900/02905_150px.jpg#h=150&w=115,data/raw/loc/images/2003690949__Unidentified woman_.jpg,[Unidentified woman]. 1 print.
2022638057,[Unidentified woman],1860,1 photograph : tintype ; plate 76 x 50 mm (trimmed sixth plate format),hand-colored | tintypes | women | portrait photographs,,http://www.loc.gov/item/2022638057/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/77700/77732_150px.jpg#h=150&w=103,data/raw/loc/images/2022638057__Unidentified woman_.jpg,[Unidentified woman]. 1 photograph : tintype ; plate 76 x 50 mm (trimmed sixth plate format) hand-colored | tintypes | women | portrait photographs
2004664118,[Unidentified portrait],1844-01-01,"1 photograph : half plate daguerreotype, gold toned.",portrait photographs | daguerreotypes,,http://www.loc.gov/item/2004664118/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c10000/3c10000/3c10037_150px.jpg#h=150&w=121,data/raw/loc/images/2004664118__Unidentified portrait_.jpg,"[Unidentified portrait]. 1 photograph : half plate daguerreotype, gold toned. portrait photographs | daguerreotypes"
2004670682,[Unidentified building.],1881-01-01,1 print.,,,http://www.loc.gov/item/2004670682/,https://tile.loc.gov/storage-services/service/pnp/pga/01700/01710_150px.jpg#h=113&w=150,data/raw/loc/images/2004670682__Unidentified building._.jpg,[Unidentified building.]. 1 print.
2012649111,[Unidentified soldier in Union uniform with three unidentified women in bonnets and one unidentified man],1861,"1 photograph : sixth-plate ambrotype, hand-colored ; 9.3 x 8.1 cm (case)",ambrotypes | army | men | group portraits | women | people | history | portrait photographs | soldiers | union | united states | military uniforms | civil war | hand-colored | military personnel,united states,http://www.loc.gov/item/2012649111/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/33400/33427_150px.jpg#h=150&w=132,data/raw/loc/images/2012649111__Unidentified soldier in Union uniform w.jpg,"[Unidentified soldier in Union uniform with three unidentified women in bonnets and one unidentified man]. 1 photograph : sixth-plate ambrotype, hand-colored ; 9.3 x 8.1 cm (case) ambrotypes | army | men | group portraits | women | people | history | portrait photographs | soldiers | union | united states | military uniforms | civil war | hand-colored | military personnel"
2017659692,[Unidentified Civil War veteran],1870,"1 photograph : albumen print on card mount ; sheet 14 x 10 cm, mount 17 x 11 cm (cabinet card format) | Photograph shows portrait of unidentified Union veteran in uniform with memorial ribbon, in front of painted backdrop.",veterans | cabinet photographs | army | backdrops | portrait photographs | people | history | union | united states | civil war | photographic prints,united states,http://www.loc.gov/item/2017659692/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/53100/53110_150px.jpg#h=150&w=99,data/raw/loc/images/2017659692__Unidentified Civil War veteran_.jpg,"[Unidentified Civil War veteran]. 1 photograph : albumen print on card mount ; sheet 14 x 10 cm, mount 17 x 11 cm (cabinet card format) | Photograph shows portrait of unidentified Union veteran in uniform with memorial ribbon, in front of painted backdrop. veterans | cabinet photographs | army | backdrops | portrait photographs | people | history | union | united states | civil war | photographic prints"
2016712887,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712887/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25449_150px.jpg#h=150&w=109,data/raw/loc/images/2016712887__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712888,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712888/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25450_150px.jpg#h=150&w=110,data/raw/loc/images/2016712888__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712889,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712889/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25451_150px.jpg#h=150&w=109,data/raw/loc/images/2016712889__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712890,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712890/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25452_150px.jpg#h=110&w=150,data/raw/loc/images/2016712890__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712891,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712891/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25453_150px.jpg#h=108&w=150,data/raw/loc/images/2016712891__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712893,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712893/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25455_150px.jpg#h=110&w=150,data/raw/loc/images/2016712893__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712894,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712894/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25456_150px.jpg#h=150&w=110,data/raw/loc/images/2016712894__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712895,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712895/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25457_150px.jpg#h=150&w=110,data/raw/loc/images/2016712895__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712896,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712896/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25458_150px.jpg#h=150&w=110,data/raw/loc/images/2016712896__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712897,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712897/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25459_150px.jpg#h=150&w=110,data/raw/loc/images/2016712897__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712899,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712899/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25461_150px.jpg#h=150&w=109,data/raw/loc/images/2016712899__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712901,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712901/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25463_150px.jpg#h=150&w=109,data/raw/loc/images/2016712901__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712902,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712902/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25464_150px.jpg#h=150&w=109,data/raw/loc/images/2016712902__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712903,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712903/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25465_150px.jpg#h=108&w=150,data/raw/loc/images/2016712903__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712904,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712904/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25466_150px.jpg#h=108&w=150,data/raw/loc/images/2016712904__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712905,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712905/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25467_150px.jpg#h=150&w=108,data/raw/loc/images/2016712905__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712906,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712906/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25468_150px.jpg#h=150&w=109,data/raw/loc/images/2016712906__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712908,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712908/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25470_150px.jpg#h=109&w=150,data/raw/loc/images/2016712908__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712909,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712909/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25471_150px.jpg#h=150&w=109,data/raw/loc/images/2016712909__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712910,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712910/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25472_150px.jpg#h=150&w=109,data/raw/loc/images/2016712910__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712911,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712911/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25473_150px.jpg#h=109&w=150,data/raw/loc/images/2016712911__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712913,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712913/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25475_150px.jpg#h=150&w=109,data/raw/loc/images/2016712913__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712914,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712914/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25476_150px.jpg#h=109&w=150,data/raw/loc/images/2016712914__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712915,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712915/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25477_150px.jpg#h=109&w=150,data/raw/loc/images/2016712915__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712916,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712916/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25478_150px.jpg#h=109&w=150,data/raw/loc/images/2016712916__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712918,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712918/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25480_150px.jpg#h=150&w=109,data/raw/loc/images/2016712918__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712919,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712919/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25481_150px.jpg#h=150&w=113,data/raw/loc/images/2016712919__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712920,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712920/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25482_150px.jpg#h=150&w=109,data/raw/loc/images/2016712920__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712922,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712922/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25484_150px.jpg#h=150&w=109,data/raw/loc/images/2016712922__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712923,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712923/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25485_150px.jpg#h=150&w=109,data/raw/loc/images/2016712923__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712924,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712924/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25486_150px.jpg#h=111&w=150,data/raw/loc/images/2016712924__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712926,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712926/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25488_150px.jpg#h=150&w=109,data/raw/loc/images/2016712926__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712927,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712927/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25489_150px.jpg#h=150&w=110,data/raw/loc/images/2016712927__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712928,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712928/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25490_150px.jpg#h=150&w=110,data/raw/loc/images/2016712928__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712930,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712930/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25492_150px.jpg#h=150&w=109,data/raw/loc/images/2016712930__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712932,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712932/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25494_150px.jpg#h=150&w=109,data/raw/loc/images/2016712932__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712933,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712933/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25495_150px.jpg#h=110&w=150,data/raw/loc/images/2016712933__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712935,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712935/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25497_150px.jpg#h=108&w=150,data/raw/loc/images/2016712935__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712936,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712936/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25498_150px.jpg#h=109&w=150,data/raw/loc/images/2016712936__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712937,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712937/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25400/25499_150px.jpg#h=150&w=110,data/raw/loc/images/2016712937__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712939,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712939/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25501_150px.jpg#h=150&w=109,data/raw/loc/images/2016712939__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712941,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712941/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25503_150px.jpg#h=150&w=109,data/raw/loc/images/2016712941__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712942,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712942/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25504_150px.jpg#h=150&w=110,data/raw/loc/images/2016712942__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712943,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712943/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25505_150px.jpg#h=150&w=110,data/raw/loc/images/2016712943__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712944,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712944/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25506_150px.jpg#h=109&w=150,data/raw/loc/images/2016712944__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712945,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712945/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25507_150px.jpg#h=110&w=150,data/raw/loc/images/2016712945__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712946,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712946/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25508_150px.jpg#h=150&w=110,data/raw/loc/images/2016712946__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712947,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712947/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25509_150px.jpg#h=150&w=128,data/raw/loc/images/2016712947__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712949,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712949/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25511_150px.jpg#h=150&w=124,data/raw/loc/images/2016712949__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712950,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712950/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25512_150px.jpg#h=109&w=150,data/raw/loc/images/2016712950__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712953,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712953/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25515_150px.jpg#h=150&w=109,data/raw/loc/images/2016712953__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712954,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712954/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25516_150px.jpg#h=150&w=109,data/raw/loc/images/2016712954__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712955,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712955/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25517_150px.jpg#h=150&w=110,data/raw/loc/images/2016712955__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
